"Year","ranch","block","treatment","variety","pctNOW","Trt_cat","Variety","Tier","WestToEast"
2011,3450,11.3,"1MD","Ca",0.320512820512821,"mating_disruption","CA",4,0
2011,3450,11.3,"1MD","Mo",5.63380281690141,"mating_disruption","MO",4,0
2011,3450,11.3,"1MD","NP",1.66414523449319,"mating_disruption","NP",4,0
2011,3450,12.2,"1CMD","Mo",0.20703933747412,"both","MO",3,3
2011,3450,12.2,"1CMD","NP",0,"both","NP",3,3
2011,3450,12.2,"1CMD","WC",0.146412884333821,"both","WD",3,3
2011,3450,12.4,"1MD","Ca",0,"mating_disruption","CA",4,3
2011,3450,12.4,"1MD","Mo",0,"mating_disruption","MO",4,3
2011,3450,12.4,"1MD","NP",0.183823529411765,"mating_disruption","NP",4,3
2011,3460,25.1,"1CMD","Bu",0,"both","BU",9,1
2011,3460,25.1,"1CMD","Fr",0.898876404494382,"both","FR",9,1
2011,3460,25.4,"1MD","Fr",25.727991330401,"mating_disruption","FR",10,1
2011,3460,25.4,"1MD","Mo",5.86313248703737,"mating_disruption","MO",10,1
2011,3460,25.4,"1MD","NP",2.07021978021978,"mating_disruption","NP",10,1
2011,3460,30.1,"1CMD","Mo",1.03896713615023,"both","MO",9,3
2011,3460,30.1,"1CMD","NP",0.166389351081531,"both","NP",9,3
2011,3460,30.1,"1CMD","WC",0,"both","WD",9,3
2011,3460,30.2,"1CMD","Bu",0,"both","BU",9,2
2011,3460,30.2,"1CMD","Fr",0,"both","FR",9,2
2011,3460,30.2,"1CMD","Ru",0,"both","RY",9,2
2011,3460,30.3,"1MD","Fr",0,"mating_disruption","FR",10,2
2011,3460,30.3,"1MD","Mo",0.245098039215686,"mating_disruption","MO",10,2
2011,3460,30.3,"1MD","NP",0.432900432900433,"mating_disruption","NP",10,2
2011,3460,30.4,"1MD","Fr",0.167047774829058,"mating_disruption","FR",10,3
2011,3460,30.4,"1MD","Mo",0.442628991524891,"mating_disruption","MO",10,3
2011,3460,30.4,"1MD","NP",0.220709197867411,"mating_disruption","NP",10,3
2012,3440,13.1,"50%MD","Bu",2.02020202020202,"mating_disruption","BU",5,3
2012,3440,13.1,"50%MD","NP",0.883002207505519,"mating_disruption","NP",5,3
2012,3440,13.4,"50%C","Ca",2.38095238095238,"both","CA",6,3
2012,3440,13.4,"50%C","NP",1.39968895800933,"both","NP",6,3
2012,3440,14.1,"50%MD","NP",6.52631578947368,"mating_disruption","NP",5,1
2012,3440,14.1,"50%MD","Ru",3.63636363636364,"mating_disruption","RY",5,1
2012,3440,14.4,"50%C","Ca",4.91803278688525,"both","CA",6,1
2012,3440,14.4,"50%C","NP",1.73745173745174,"both","NP",6,1
2012,3440,24.1,"50%MD","Fr",5.71428571428571,"mating_disruption","FR",7,2
2012,3440,24.1,"50%MD","Mo",19.6774193548387,"mating_disruption","MO",7,2
2012,3440,24.1,"50%MD","NP",4.59558823529412,"mating_disruption","NP",7,2
2012,3440,24.2,"50%MD","Fr",14.9390243902439,"mating_disruption","FR",7,1
2012,3440,24.2,"50%MD","Mo",7.66871165644172,"mating_disruption","MO",7,1
2012,3440,24.2,"50%MD","NP",3.04568527918782,"mating_disruption","NP",7,1
2012,3440,24.3,"50%C","Fr",10.2040816326531,"both","FR",8,1
2012,3440,24.3,"50%C","Mo",3.60655737704918,"both","MO",8,1
2012,3440,24.3,"50%C","NP",2.69814502529511,"both","NP",8,1
2012,3440,24.4,"50%C","Fr",2.68456375838926,"both","FR",8,2
2012,3440,24.4,"50%C","Mo",1.37931034482759,"both","MO",8,2
2012,3440,24.4,"50%C","NP",1.26582278481013,"both","NP",8,2
2012,3450,1.2,"Conv","Fr",5.89475079533404,"insecticide","FR",1,3
2012,3450,1.2,"Conv","Mo",4.64101008811135,"insecticide","MO",1,3
2012,3450,1.2,"Conv","NP",0.774336283185841,"insecticide","NP",1,3
2012,3450,2.1,"Conv","Fr",0.934579439252336,"insecticide","FR",1,2
2012,3450,2.1,"Conv","Mo",0.321543408360129,"insecticide","MO",1,2
2012,3450,2.1,"Conv","NP",1.26582278481013,"insecticide","NP",1,2
2012,3450,2.2,"Conv","Fr",4.19354838709677,"insecticide","FR",1,1
2012,3450,2.2,"Conv","Mo",2.34113712374582,"insecticide","MO",1,1
2012,3450,2.2,"Conv","NP",1.04166666666667,"insecticide","NP",1,1
2012,3450,2.3,"Conv","Mo",3.77358490566038,"insecticide","MO",2,1
2012,3450,2.3,"Conv","NP",2.40295748613678,"insecticide","NP",2,1
2012,3450,2.3,"Conv","WC",0.719424460431655,"insecticide","WD",2,1
2012,3450,11.1,"100%MD","Mo",5.44871794871795,"mating_disruption","MO",3,2
2012,3450,11.1,"100%MD","NP",0.346620450606586,"mating_disruption","NP",3,2
2012,3450,11.1,"100%MD","WC",0.352112676056338,"mating_disruption","WD",3,2
2012,3450,11.2,"100%MD","Mo",3.79746835443038,"mating_disruption","MO",3,1
2012,3450,11.2,"100%MD","NP",3.46385542168675,"mating_disruption","NP",3,1
2012,3450,11.2,"100%MD","Pr",2.89017341040462,"mating_disruption","PR",3,1
2012,3450,11.3,"100%C","Ca",1.66112956810631,"both","CA",4,0
2012,3450,11.3,"100%C","Mo",5.95238095238095,"both","MO",4,0
2012,3450,11.3,"100%C","NP",1.79372197309417,"both","NP",4,0
2012,3450,12.2,"100%MD","Mo",0.884955752212389,"mating_disruption","MO",3,3
2012,3450,12.2,"100%MD","NP",0.445765230312036,"mating_disruption","NP",3,3
2012,3450,12.2,"100%MD","WC",0.641025641025641,"mating_disruption","WD",3,3
2012,3450,12.4,"100%C","Ca",0.964630225080386,"both","CA",4,3
2012,3450,12.4,"100%C","Mo",5.82191780821918,"both","MO",4,3
2012,3450,12.4,"100%C","NP",1.14678899082569,"both","NP",4,3
2012,3460,25.1,"100%MD","Bu",1.19760479041916,"mating_disruption","BU",9,1
2012,3460,25.1,"100%MD","Fr",28.4403669724771,"mating_disruption","FR",9,1
2012,3460,25.4,"100%C","Fr",7.86681075718386,"both","FR",10,1
2012,3460,25.4,"100%C","Mo",9.07337733310913,"both","MO",10,1
2012,3460,25.4,"100%C","NP",5.59747503997207,"both","NP",10,1
2012,3460,30.1,"100%MD","Mo",9.00566997415159,"mating_disruption","MO",9,3
2012,3460,30.1,"100%MD","NP",2.37575159322757,"mating_disruption","NP",9,3
2012,3460,30.1,"100%MD","WC",1.95512589279273,"mating_disruption","WD",9,3
2012,3460,30.2,"100%MD","Bu",0.313479623824451,"mating_disruption","BU",9,2
2012,3460,30.2,"100%MD","Fr",0.597014925373134,"mating_disruption","FR",9,2
2012,3460,30.3,"100%C","Fr",1.61290322580645,"both","FR",10,2
2012,3460,30.3,"100%C","Mo",0,"both","MO",10,2
2012,3460,30.3,"100%C","NP",1.04347826086957,"both","NP",10,2
2012,3460,30.4,"100%C","Fr",3.84057971014493,"both","FR",10,3
2012,3460,30.4,"100%C","Mo",6.0711091234347,"both","MO",10,3
2012,3460,30.4,"100%C","NP",2.2632070463414,"both","NP",10,3
2013,3440,13.1,"100%C","Bu",0,"both","BU",5,3
2013,3440,13.1,"100%C","Fr",1.42450142450142,"both","FR",5,3
2013,3440,13.1,"100%C","NP",0,"both","NP",5,3
2013,3440,13.4,"100%MD","Ca",0.242718446601942,"mating_disruption","CA",6,3
2013,3440,13.4,"100%MD","Fr",1.25,"mating_disruption","FR",6,3
2013,3440,13.4,"100%MD","NP",0,"mating_disruption","NP",6,3
2013,3440,14.1,"100%C","Bu",0,"both","BU",5,1
2013,3440,14.1,"100%C","Fr",5.04065040650407,"both","FR",5,1
2013,3440,14.1,"100%C","NP",1.46082337317397,"both","NP",5,1
2013,3440,14.4,"100%MD","Ca",1.85873605947955,"mating_disruption","CA",6,1
2013,3440,14.4,"100%MD","Fr",7.18562874251497,"mating_disruption","FR",6,1
2013,3440,14.4,"100%MD","NP",3.27868852459016,"mating_disruption","NP",6,1
2013,3440,24.1,"100%C","Fr",0,"both","FR",7,2
2013,3440,24.1,"100%C","Mo",0,"both","MO",7,2
2013,3440,24.1,"100%C","NP",0.346620450606586,"both","NP",7,2
2013,3440,24.2,"100%C","Fr",4.22794117647059,"both","FR",7,1
2013,3440,24.2,"100%C","Mo",1.68224299065421,"both","MO",7,1
2013,3440,24.2,"100%C","NP",1.02389078498294,"both","NP",7,1
2013,3440,24.3,"100%MD","Fr",15.5172413793103,"mating_disruption","FR",8,1
2013,3440,24.3,"100%MD","Mo",0.607287449392713,"mating_disruption","MO",8,1
2013,3440,24.3,"100%MD","NP",3.85964912280702,"mating_disruption","NP",8,1
2013,3440,24.4,"100%MD","Fr",0.183823529411765,"mating_disruption","FR",8,2
2013,3440,24.4,"100%MD","Mo",0.650759219088937,"mating_disruption","MO",8,2
2013,3440,24.4,"100%MD","NP",0.649350649350649,"mating_disruption","NP",8,2
2013,3450,1.2,"Conv","Fr",0.648148148148148,"insecticide","FR",1,3
2013,3450,1.2,"Conv","Mo",0.659387711410833,"insecticide","MO",1,3
2013,3450,1.2,"Conv","NP",1.1265164644714,"insecticide","NP",1,3
2013,3450,2.1,"Conv","Fr",0.187617260787992,"insecticide","FR",1,2
2013,3450,2.1,"Conv","Mo",0.597609561752988,"insecticide","MO",1,2
2013,3450,2.1,"Conv","NP",1.20481927710843,"insecticide","NP",1,2
2013,3450,2.2,"Conv","Fr",2.22222222222222,"insecticide","FR",1,1
2013,3450,2.2,"Conv","Mo",3.42960288808664,"insecticide","MO",1,1
2013,3450,2.2,"Conv","NP",1.57790927021696,"insecticide","NP",1,1
2013,3450,2.3,"Conv","Mo",1.89035916824197,"insecticide","MO",2,1
2013,3450,2.3,"Conv","NP",3.29896907216495,"insecticide","NP",2,1
2013,3450,2.3,"Conv","WC",1.09489051094891,"insecticide","WD",2,1
2013,3450,11.1,"50%C","Mo",0.158982511923688,"both","MO",3,2
2013,3450,11.1,"50%C","NP",0.530973451327434,"both","NP",3,2
2013,3450,11.1,"50%C","WC",0.136239782016349,"both","WD",3,2
2013,3450,11.2,"50%C","Mo",1.53846153846154,"both","MO",3,1
2013,3450,11.2,"50%C","NP",2.36686390532544,"both","NP",3,1
2013,3450,11.2,"50%C","Pr",1.41093474426808,"both","PR",3,1
2013,3450,11.3,"50%MD","Ca",0.782472613458529,"mating_disruption","CA",4,0
2013,3450,11.3,"50%MD","Mo",0.590551181102362,"mating_disruption","MO",4,0
2013,3450,11.3,"50%MD","NP",0.388349514563107,"mating_disruption","NP",4,0
2013,3450,12.2,"50%C","Mo",0.174520069808028,"both","MO",3,3
2013,3450,12.2,"50%C","NP",0,"both","NP",3,3
2013,3450,12.2,"50%C","WC",0.150602409638554,"both","WD",3,3
2013,3450,12.4,"50%MD","Ca",0.503355704697987,"mating_disruption","CA",4,3
2013,3450,12.4,"50%MD","Mo",0,"mating_disruption","MO",4,3
2013,3450,12.4,"50%MD","NP",0,"mating_disruption","NP",4,3
2013,3460,25.1,"50%C","Bu",0.436681222707424,"both","BU",9,1
2013,3460,25.1,"50%C","Fr",0,"both","FR",9,1
2013,3460,25.4,"50%MD","Fr",8.47625721791231,"mating_disruption","FR",10,1
2013,3460,25.4,"50%MD","Mo",2.62959614225437,"mating_disruption","MO",10,1
2013,3460,25.4,"50%MD","NP",10.3604059771357,"mating_disruption","NP",10,1
2013,3460,30.1,"50%C","Mo",0.20703933747412,"both","MO",9,3
2013,3460,30.1,"50%C","NP",0.782466596174181,"both","NP",9,3
2013,3460,30.1,"50%C","WC",0.0878734622144113,"both","WD",9,3
2013,3460,30.2,"50%C","Bu",0,"both","BU",9,2
2013,3460,30.2,"50%C","Fr",0.727272727272727,"both","FR",9,2
2013,3460,30.3,"50%MD","Fr",0.581395348837209,"mating_disruption","FR",10,2
2013,3460,30.3,"50%MD","Mo",0,"mating_disruption","MO",10,2
2013,3460,30.3,"50%MD","NP",2.11538461538462,"mating_disruption","NP",10,2
2013,3460,30.4,"50%MD","Fr",0.751175692039087,"mating_disruption","FR",10,3
2013,3460,30.4,"50%MD","Mo",0.269965557803911,"mating_disruption","MO",10,3
2013,3460,30.4,"50%MD","NP",1.345517526626,"mating_disruption","NP",10,3
2014,3440,13.1,"100%MD","Bu",0.181159420289855,"mating_disruption","BU",5,3
2014,3440,13.1,"100%MD","Fr",4.81727574750831,"mating_disruption","FR",5,3
2014,3440,13.1,"100%MD","NP",0.587084148727984,"mating_disruption","NP",5,3
2014,3440,13.4,"100%C","Ca",0.813008130081301,"both","CA",6,3
2014,3440,13.4,"100%C","Fr",0.941619585687382,"both","FR",6,3
2014,3440,13.4,"100%C","NP",0.557620817843866,"both","NP",6,3
2014,3440,14.1,"100%MD","Bu",1.5625,"mating_disruption","BU",5,1
2014,3440,14.1,"100%MD","Fr",6.60714285714286,"mating_disruption","FR",5,1
2014,3440,14.1,"100%MD","NP",1.33333333333333,"mating_disruption","NP",5,1
2014,3440,14.4,"100%C","Ca",5.96153846153846,"both","CA",6,1
2014,3440,14.4,"100%C","Fr",10.0145137880987,"both","FR",6,1
2014,3440,14.4,"100%C","NP",0.778210116731518,"both","NP",6,1
2014,3440,24.1,"50%MD","Fr",3.2258064516129,"mating_disruption","FR",7,2
2014,3440,24.1,"50%MD","Mo",1.01010101010101,"mating_disruption","MO",7,2
2014,3440,24.1,"50%MD","NP",0.767754318618042,"mating_disruption","NP",7,2
2014,3440,24.2,"50%MD","Fr",10.5398457583548,"mating_disruption","FR",7,1
2014,3440,24.2,"50%MD","Mo",3.57723577235772,"mating_disruption","MO",7,1
2014,3440,24.2,"50%MD","NP",1.74050632911392,"mating_disruption","NP",7,1
2014,3440,24.3,"50%C","Fr",5.14285714285714,"both","FR",8,1
2014,3440,24.3,"50%C","Mo",0.625,"both","MO",8,1
2014,3440,24.3,"50%C","NP",0.54249547920434,"both","NP",8,1
2014,3440,24.4,"50%C","Fr",2.3876404494382,"both","FR",8,2
2014,3440,24.4,"50%C","Mo",1.98807157057654,"both","MO",8,2
2014,3440,24.4,"50%C","NP",2.03389830508475,"both","NP",8,2
2014,3450,1.2,"100%MD","Fr",3.43904060966405,"mating_disruption","FR",1,3
2014,3450,1.2,"100%MD","Mo",6.1856323777403,"mating_disruption","MO",1,3
2014,3450,1.2,"100%MD","NP",0.69969562942883,"mating_disruption","NP",1,3
2014,3450,2.1,"100%MD","Fr",2.21843003412969,"mating_disruption","FR",1,2
2014,3450,2.1,"100%MD","Mo",1.00671140939597,"mating_disruption","MO",1,2
2014,3450,2.1,"100%MD","NP",5.22088353413655,"mating_disruption","NP",1,2
2014,3450,2.2,"100%MD","Fr",7.57341576506955,"mating_disruption","FR",1,1
2014,3450,2.2,"100%MD","Mo",2.61865793780687,"mating_disruption","MO",1,1
2014,3450,2.2,"100%MD","NP",1.99203187250996,"mating_disruption","NP",1,1
2014,3450,2.3,"100%C","Mo",1.38648180242634,"both","MO",2,1
2014,3450,2.3,"100%C","NP",3.19548872180451,"both","NP",2,1
2014,3450,2.3,"100%C","WC",0.902527075812274,"both","WD",2,1
2014,3450,11.2,"50%MD","Mo",2.78184480234261,"mating_disruption","MO",3,1
2014,3450,11.2,"50%MD","NP",2.27743271221532,"mating_disruption","NP",3,1
2014,3450,11.2,"50%MD","Pr",1.2589928057554,"mating_disruption","PR",3,1
2014,3450,11.3,"50%C","Ca",2.48565965583174,"both","CA",4,0
2014,3450,11.3,"50%C","Mo",2.01465201465201,"both","MO",4,0
2014,3450,11.3,"50%C","NP",1.19047619047619,"both","NP",4,0
2014,3450,12.4,"50%C","Ca",0.72463768115942,"both","CA",4,3
2014,3450,12.4,"50%C","Mo",0,"both","MO",4,3
2014,3450,12.4,"50%C","NP",0.822368421052632,"both","NP",4,3
2014,3460,25.1,"Conv","Bu",0.649350649350649,"insecticide","BU",9,1
2014,3460,25.1,"Conv","Fr",25.1091703056769,"insecticide","FR",9,1
2014,3460,25.4,"Conv","Fr",9.26738595706619,"insecticide","FR",10,1
2014,3460,25.4,"Conv","Mo",1.52671755725191,"insecticide","MO",10,1
2014,3460,25.4,"Conv","NP",3.57798165137615,"insecticide","NP",10,1
2014,3460,30.1,"Conv","Mo",0.495049504950495,"insecticide","MO",9,3
2014,3460,30.1,"Conv","NP",1.82636802117838,"insecticide","NP",9,3
2014,3460,30.1,"Conv","WC",0.0927643784786642,"insecticide","WD",9,3
2014,3460,30.2,"Conv","Bu",0.150602409638554,"insecticide","BU",9,2
2014,3460,30.2,"Conv","Fr",6.45695364238411,"insecticide","FR",9,2
2014,3460,30.2,"Conv","Ru",1.01626016260163,"insecticide","RY",9,2
2014,3460,30.3,"Conv","Fr",2.75590551181102,"insecticide","FR",10,2
2014,3460,30.3,"Conv","Mo",0.757575757575758,"insecticide","MO",10,2
2014,3460,30.3,"Conv","NP",5.28233151183971,"insecticide","NP",10,2
2014,3460,30.4,"Conv","Fr",2.03302556818182,"insecticide","FR",10,3
2014,3460,30.4,"Conv","Mo",1.46047194496738,"insecticide","MO",10,3
2014,3460,30.4,"Conv","NP",4.49242424242424,"insecticide","NP",10,3
2015,3440,13.1,"EarlyC","Bu",0.970873786407767,"both","BU",5,3
2015,3440,13.1,"EarlyC","Fr",6.67870036101083,"both","FR",5,3
2015,3440,13.1,"EarlyC","NP",0.608519269776876,"both","NP",5,3
2015,3440,13.4,"EarlyMD","Ca",4.26829268292683,"mating_disruption","CA",6,3
2015,3440,13.4,"EarlyMD","Fr",14.7843942505133,"mating_disruption","FR",6,3
2015,3440,13.4,"EarlyMD","NP",3.515625,"mating_disruption","NP",6,3
2015,3440,14.1,"EarlyC","Bu",0.396039603960396,"both","BU",5,1
2015,3440,14.1,"EarlyC","Fr",27.7886497064579,"both","FR",5,1
2015,3440,14.1,"EarlyC","NP",0,"both","NP",5,1
2015,3440,14.4,"EarlyMD","Ca",17.1875,"mating_disruption","CA",6,1
2015,3440,14.4,"EarlyMD","Fr",46.4539007092199,"mating_disruption","FR",6,1
2015,3440,14.4,"EarlyMD","NP",0.776699029126214,"mating_disruption","NP",6,1
2015,3440,24.1,"StandC","Fr",4.78927203065134,"both","FR",7,2
2015,3440,24.1,"StandC","Mo",2.42537313432836,"both","MO",7,2
2015,3440,24.1,"StandC","NP",6.40138408304498,"both","NP",7,2
2015,3440,24.2,"StandC","Fr",21.9378427787934,"both","FR",7,1
2015,3440,24.2,"StandC","Mo",5,"both","MO",7,1
2015,3440,24.2,"StandC","NP",0.965250965250965,"both","NP",7,1
2015,3440,24.3,"StandMD","Fr",51.4177693761815,"mating_disruption","FR",8,1
2015,3440,24.3,"StandMD","Mo",5.62015503875969,"mating_disruption","MO",8,1
2015,3440,24.3,"StandMD","NP",2.85132382892057,"mating_disruption","NP",8,1
2015,3440,24.4,"StandMD","Fr",21.5094339622642,"mating_disruption","FR",8,2
2015,3440,24.4,"StandMD","Mo",1.58102766798419,"mating_disruption","MO",8,2
2015,3440,24.4,"StandMD","NP",13.0522088353414,"mating_disruption","NP",8,2
2015,3450,1.2,"EarlyC","Fr",4.02170648264141,"both","FR",1,3
2015,3450,1.2,"EarlyC","Mo",1.05270073951862,"both","MO",1,3
2015,3450,1.2,"EarlyC","NP",1.97753175148408,"both","NP",1,3
2015,3450,2.1,"EarlyC","Fr",4.91803278688525,"both","FR",1,2
2015,3450,2.1,"EarlyC","Mo",4.35643564356436,"both","MO",1,2
2015,3450,2.1,"EarlyC","NP",8.41683366733467,"both","NP",1,2
2015,3450,2.2,"EarlyC","Fr",32.2772277227723,"both","FR",1,1
2015,3450,2.2,"EarlyC","Mo",16.468253968254,"both","MO",1,1
2015,3450,2.2,"EarlyC","NP",29.9029126213592,"both","NP",1,1
2015,3450,2.3,"EarlyMD","Mo",17.4397031539889,"mating_disruption","MO",2,1
2015,3450,2.3,"EarlyMD","NP",9.92063492063492,"mating_disruption","NP",2,1
2015,3450,2.3,"EarlyMD","WC",5.6640625,"mating_disruption","WD",2,1
2015,3450,11.2,"StandC","Mo",1.23456790123457,"both","MO",3,1
2015,3450,11.2,"StandC","NP",12.2950819672131,"both","NP",3,1
2015,3450,11.2,"StandC","Pr",8.45360824742268,"both","PR",3,1
2015,3450,11.3,"StandMD","Ca",1.25,"mating_disruption","CA",4,0
2015,3450,11.3,"StandMD","Mo",2.78969957081545,"mating_disruption","MO",4,0
2015,3450,11.3,"StandMD","NP",0,"mating_disruption","NP",4,0
2015,3450,12.4,"StandMD","Ca",0.213219616204691,"mating_disruption","CA",4,3
2015,3450,12.4,"StandMD","Mo",2.71844660194175,"mating_disruption","MO",4,3
2015,3450,12.4,"StandMD","NP",4.03225806451613,"mating_disruption","NP",4,3
2015,3460,25.1,"Conv","Bu",4.65587044534413,"insecticide","BU",9,1
2015,3460,25.1,"Conv","Fr",66.8,"insecticide","FR",9,1
2015,3460,25.4,"Conv","Fr",32.1630220550349,"insecticide","FR",10,1
2015,3460,25.4,"Conv","Mo",2.03286609959666,"insecticide","MO",10,1
2015,3460,25.4,"Conv","NP",14.3019090068119,"insecticide","NP",10,1
2015,3460,30.1,"Conv","Mo",3.40182058880186,"insecticide","MO",9,3
2015,3460,30.1,"Conv","NP",11.877792472388,"insecticide","NP",9,3
2015,3460,30.1,"Conv","WC",2.45692185503643,"insecticide","WD",9,3
2015,3460,30.2,"Conv","Bu",1.64383561643836,"insecticide","BU",9,2
2015,3460,30.2,"Conv","Fr",24.3083003952569,"insecticide","FR",9,2
2015,3460,30.3,"Conv","Fr",6.97211155378486,"insecticide","FR",10,2
2015,3460,30.3,"Conv","Mo",0.403225806451613,"insecticide","MO",10,2
2015,3460,30.3,"Conv","NP",5.22022838499184,"insecticide","NP",10,2
2015,3460,30.4,"Conv","Fr",7.71437775229033,"insecticide","FR",10,3
2015,3460,30.4,"Conv","Mo",0.581161564432305,"insecticide","MO",10,3
2015,3460,30.4,"Conv","NP",3.64930976941748,"insecticide","NP",10,3
NA,3440,13.1,"50%MD","Fr",NA,"mating_disruption","FR",5,3
NA,3440,13.4,"50%C","Ca",NA,"both","CA",6,3
NA,3440,14.1,"50%MD","Fr",NA,"mating_disruption","FR",5,1
NA,3440,14.4,"50%C","Ca",NA,"both","CA",6,1
NA,3460,30.2,"100%MD","Bu",NA,"mating_disruption","BU",9,2
